61.51241511392361, 23.617117430379793
68.4250372285714, 26.0620161142857
61.14939946071423, 28.18958575000001
59.98376566666666, 23.212235708333335
62.44802612244899, 28.963859469387764
61.21476643981483, 25.11727231712965
60.185148205882335, 24.596457352941183
65.53499154128441, 26.3385598623853
60.17155209795911, 24.943260557142857
60.959640349999994, 26.681613149999997
62.21404518650792, 25.716003797619003
63.23547670666665, 22.718127800000012
60.747123306603825, 24.735545320754703
60.48749621739131, 22.26781895652174
60.30409497826089, 25.168102630434774
60.894842777777775, 25.714517000000004
